so_id,invoice_id,cust_id,rep_id,item_id,qty,disc_per,status,pay_id,booked_date,shipped_date,invoice_date,promise_date,needby_date
977,510274,454,110,190,817,9,closed,7,2023-04-06,2023-08-21,2023-07-21,2023-09-22,2023-06-14
978,510270,880,2,121,853,9,closed,10,2023-10-14,2023-12-01,2023-12-12,2023-12-06,2023-12-24
979,510272,844,56,201,283,1,open,3,2021-12-04,2022-10-21,2022-08-06,2023-01-20,2023-12-03
980,510286,810,140,164,489,5,closed,6,2023-01-24,2023-06-16,2023-04-30,2023-07-09,2023-06-07
981,510291,667,127,173,835,9,shipped,8,2023-12-03,2023-12-05,2023-12-26,2023-12-19,2023-12-14
982,510268,548,172,193,402,8,shipped,12,2019-07-09,2023-02-24,2022-01-26,2022-01-25,2022-04-20
983,510263,434,11,166,722,5,open,7,2020-12-24,2022-09-25,2022-02-16,2022-08-13,2021-11-28
984,510294,368,82,160,662,7,cancelled,5,2022-10-30,,,2023-08-28,2023-05-15
985,510288,664,142,150,367,9,shipped,8,2023-02-28,2023-07-29,2023-04-27,2023-08-26,2023-04-05
986,510267,558,103,199,785,6,closed,7,2019-11-25,2023-10-15,2022-07-30,2020-01-20,2023-09-10
987,510303,426,31,186,364,10,cancelled,6,2019-05-19,,,2022-10-10,2021-01-24
988,510303,498,138,151,469,8,closed,4,2023-12-09,2023-12-23,2023-12-10,2023-12-27,2023-12-18
989,510305,876,110,195,844,4,closed,4,2022-05-08,2022-12-15,2022-06-21,2022-06-17,2022-12-29
990,510279,469,196,154,332,1,open,9,2022-12-28,2023-11-15,2023-07-29,2023-12-01,2023-02-24
991,510276,718,190,133,672,6,cancelled,3,2021-01-31,,,2022-01-28,2023-11-09
992,510263,855,24,206,746,9,open,5,2020-01-04,2020-05-16,2020-10-17,2020-06-03,2021-12-26
993,510266,776,37,122,702,9,cancelled,10,2022-02-13,,,2023-12-20,2023-12-19
994,510280,242,198,189,419,4,open,3,2023-09-30,2023-12-27,2023-12-08,2023-10-17,2023-10-18
995,510272,892,137,146,797,7,cancelled,12,2021-11-21,,,2022-01-28,2022-03-29
996,510262,883,200,106,648,3,open,9,2019-02-12,2022-04-16,2020-06-12,2023-09-24,2020-03-09
997,510287,642,55,141,675,5,open,5,2019-08-03,2019-09-26,2023-03-02,2023-05-19,2020-07-01
998,510259,293,60,220,427,9,closed,11,2021-04-12,2023-11-09,2022-05-17,2022-04-15,2023-05-03
999,510295,973,173,105,563,8,open,7,2022-09-28,2023-12-12,2023-03-14,2022-11-08,2023-01-26
1000,510273,907,22,155,331,8,open,8,2022-05-28,2022-08-03,2022-06-04,2023-01-14,2022-07-29
1001,510297,549,142,215,735,9,cancelled,12,2022-03-02,,,2022-04-25,2022-10-16
1002,510286,586,82,124,641,5,shipped,11,2023-10-08,2023-12-19,2023-11-14,2023-12-15,2023-12-14
1003,510299,508,100,191,740,2,open,10,2022-07-28,2023-03-22,2023-06-26,2022-12-04,2023-11-22
1004,510283,558,21,147,382,8,shipped,9,2019-03-20,2021-10-19,2022-02-06,2022-10-20,2023-04-10
1005,510295,760,12,154,656,1,shipped,4,2020-08-08,2021-01-27,2020-09-18,2022-02-19,2022-11-28
1006,510263,978,73,153,723,5,cancelled,8,2022-03-21,,,2023-01-17,2023-10-01
1007,510265,572,171,123,446,3,open,12,2023-04-21,2023-10-25,2023-08-20,2023-10-07,2023-12-03
1008,510267,976,132,210,688,10,shipped,5,2022-10-08,2023-04-29,2023-01-21,2022-10-20,2022-11-03
1009,510298,390,22,134,319,5,shipped,7,2022-10-02,2023-10-14,2023-10-19,2023-06-01,2023-10-17
1010,510258,985,120,127,599,3,open,11,2021-07-08,2022-07-10,2022-12-14,2022-09-03,2023-02-10
1011,510269,551,46,211,695,7,shipped,2,2021-11-23,2023-09-23,2022-09-20,2022-01-28,2023-06-22
1012,510267,761,147,168,803,3,open,12,2021-05-29,2021-07-07,2022-08-30,2023-01-12,2022-05-19
1013,510282,687,159,133,895,2,shipped,11,2021-10-03,2022-03-12,2023-12-17,2022-11-25,2022-06-04
1014,510282,373,107,193,351,5,closed,11,2021-04-01,2021-05-22,2022-01-24,2023-06-30,2023-10-04
1015,510277,906,58,199,837,10,open,7,2020-03-07,2022-06-28,2021-07-10,2021-10-25,2020-03-19
1016,510274,931,156,134,440,7,closed,3,2021-11-08,2023-11-11,2021-11-10,2023-12-04,2023-06-27
1017,510261,254,47,170,802,9,closed,12,2020-02-11,2022-11-12,2021-11-04,2020-05-21,2020-10-01
1018,510257,409,89,168,269,2,shipped,10,2020-01-09,2020-11-28,2023-08-06,2022-07-30,2021-10-09
1019,510261,810,149,126,262,7,cancelled,8,2023-10-12,,,2023-10-24,2023-12-24
1020,510257,985,29,181,809,3,open,11,2023-04-24,2023-09-27,2023-09-02,2023-09-28,2023-09-01
1021,510290,922,119,166,736,8,cancelled,11,2022-03-25,,,2022-06-19,2023-03-19
1022,510302,954,24,161,827,3,open,4,2020-06-26,2020-12-10,2020-12-19,2021-12-25,2023-08-04
1023,510285,766,137,124,274,8,closed,11,2021-12-20,2023-12-23,2022-05-13,2022-01-18,2023-07-23
1024,510276,533,64,177,717,7,cancelled,6,2020-10-15,,,2021-10-14,2023-04-19
1025,510258,573,129,158,306,6,closed,8,2019-11-03,2022-08-20,2022-05-20,2023-07-25,2023-09-09
1026,510288,502,149,133,220,3,shipped,12,2020-02-22,2022-06-23,2022-02-22,2020-07-24,2022-10-26
1027,510292,883,117,126,367,1,open,6,2022-05-19,2023-05-23,2023-09-11,2023-07-15,2023-10-08
1028,510275,639,80,100,686,6,open,4,2023-02-18,2023-02-22,2023-04-01,2023-05-09,2023-04-20
1029,510257,251,12,212,550,5,shipped,1,2022-01-28,2023-07-09,2022-03-14,2022-12-11,2023-11-10
1030,510301,325,43,156,388,5,open,12,2023-11-26,2023-12-14,2023-11-28,2023-12-04,2023-12-22
1031,510301,919,136,156,278,10,shipped,1,2019-07-22,2023-09-22,2019-09-01,2022-10-12,2019-11-19
1032,510306,644,97,162,824,8,open,1,2022-05-07,2022-07-11,2022-12-20,2023-06-09,2022-06-24
1033,510298,548,197,163,837,4,open,7,2019-12-26,2021-11-16,2021-01-09,2020-10-22,2021-11-24
1034,510268,779,81,176,266,5,closed,9,2020-03-23,2023-01-23,2021-05-19,2021-04-19,2022-03-19
1035,510265,232,190,126,388,6,open,9,2020-04-13,2023-11-30,2022-04-22,2023-08-08,2023-11-27
1036,510268,566,199,216,704,10,cancelled,4,2020-04-24,,,2021-08-20,2023-05-04
1037,510258,499,60,167,580,7,open,12,2023-05-17,2023-07-18,2023-11-22,2023-06-18,2023-11-28
1038,510288,456,43,115,562,5,closed,10,2021-04-12,2023-02-16,2022-12-06,2022-07-31,2023-03-08
1039,510258,823,16,164,565,2,closed,9,2023-08-20,2023-11-25,2023-08-24,2023-09-03,2023-10-20
1040,510282,223,190,142,284,6,cancelled,4,2023-01-09,,,2023-01-24,2023-02-01
1041,510295,503,170,161,645,1,closed,2,2020-10-15,2022-01-31,2021-04-08,2023-04-01,2021-10-16
1042,510300,211,57,164,483,4,cancelled,11,2019-06-26,,,2020-09-06,2021-04-14
1043,510304,219,99,167,435,5,shipped,4,2021-01-14,2023-01-31,2021-11-06,2021-06-02,2022-09-30
1044,510290,204,30,190,878,4,shipped,1,2023-03-15,2023-10-12,2023-08-20,2023-05-01,2023-09-02
1045,510305,900,120,189,263,2,open,11,2021-07-30,2023-08-14,2022-01-18,2022-09-12,2022-09-04
1046,510264,459,62,101,814,3,closed,6,2023-09-10,2023-11-27,2023-10-28,2023-12-07,2023-12-11
1047,510295,901,6,174,570,6,shipped,2,2023-06-06,2023-09-27,2023-09-18,2023-09-27,2023-10-16
1048,510256,753,130,212,804,4,shipped,2,2019-03-15,2023-02-13,2020-06-28,2021-11-07,2022-12-29
1049,510289,549,17,123,743,5,shipped,4,2022-05-25,2022-07-10,2023-02-07,2022-09-17,2022-08-23
1050,510302,503,65,134,810,2,open,5,2023-06-12,2023-08-06,2023-11-22,2023-10-07,2023-08-01
1051,510296,219,172,103,247,2,open,5,2019-09-07,2021-03-24,2023-05-19,2021-03-01,2020-09-26
1052,510299,763,7,106,704,3,shipped,11,2023-02-17,2023-07-03,2023-11-18,2023-10-16,2023-09-26
1053,510272,364,175,131,722,4,closed,2,2021-01-21,2023-02-27,2022-07-02,2023-03-04,2021-05-23
1054,510270,488,10,183,362,2,closed,2,2022-09-08,2023-10-27,2023-06-13,2023-07-11,2023-01-19
1055,510284,306,67,210,204,1,shipped,4,2022-01-24,2022-09-07,2023-03-11,2022-03-16,2022-05-10
1056,510267,646,82,146,323,8,cancelled,3,2020-09-22,,,2022-11-17,2021-03-16
1057,510302,578,121,138,422,9,closed,3,2020-09-28,2021-02-10,2022-08-18,2023-02-07,2020-10-23
1058,510288,873,84,158,343,4,shipped,10,2020-12-14,2023-10-18,2022-05-03,2020-12-24,2022-12-19
1059,510306,826,158,212,781,3,shipped,12,2023-10-22,2023-12-25,2023-12-28,2023-11-28,2023-12-30
1060,510304,351,158,169,756,6,cancelled,9,2019-02-10,,,2021-05-03,2021-01-22
1061,510276,635,172,140,256,4,shipped,7,2022-04-25,2022-06-06,2023-08-11,2022-09-21,2022-05-15
1062,510274,835,105,214,232,6,cancelled,1,2022-01-03,,,2023-10-27,2022-01-19
1063,510295,543,181,106,340,3,open,5,2023-02-07,2023-07-03,2023-08-11,2023-03-26,2023-08-16
1064,510262,706,65,206,728,5,open,5,2022-02-05,2023-02-27,2023-06-25,2022-09-19,2023-10-05
1065,510259,468,82,148,779,6,shipped,1,2022-11-14,2023-01-12,2023-12-10,2023-11-15,2023-09-25
1066,510276,321,26,213,825,5,closed,6,2021-05-11,2022-08-08,2022-11-18,2023-02-24,2023-08-19
1067,510289,939,62,151,296,3,closed,5,2019-01-22,2023-08-12,2021-07-19,2022-04-22,2019-03-02
1068,510288,244,172,142,553,10,cancelled,12,2021-02-05,,,2023-12-26,2023-04-13
1069,510288,836,121,194,438,10,open,8,2022-07-28,2022-09-08,2023-09-09,2023-09-12,2023-04-11
1070,510279,602,140,115,383,2,shipped,5,2023-05-03,2023-11-23,2023-08-12,2023-11-17,2023-12-30
1071,510298,406,16,105,260,3,cancelled,12,2019-11-02,,,2023-08-26,2021-04-25
1072,510290,572,135,111,470,6,shipped,9,2022-01-11,2023-01-03,2022-08-31,2023-07-17,2022-11-02
1073,510293,855,145,194,673,7,open,7,2020-12-24,2022-04-19,2021-10-23,2023-10-23,2021-02-06
1074,510283,558,88,122,566,9,shipped,9,2023-06-20,2023-12-22,2023-08-03,2023-12-06,2023-11-09
1075,510286,673,125,202,663,8,shipped,4,2020-03-08,2022-12-16,2021-07-09,2023-06-04,2022-07-26
1076,510268,205,25,183,247,3,shipped,9,2020-09-19,2021-05-08,2023-09-17,2023-08-14,2021-01-30
1077,510272,269,199,131,447,5,cancelled,10,2020-04-04,,,2022-11-28,2021-09-14
1078,510294,503,158,185,621,6,cancelled,8,2023-09-05,,,2023-09-05,2023-10-23
1079,510287,395,187,153,776,4,open,8,2023-01-22,2023-09-14,2023-09-07,2023-07-06,2023-02-02
1080,510272,469,97,121,562,9,closed,2,2019-09-21,2020-09-09,2020-06-02,2023-02-23,2020-07-17
1081,510284,905,57,126,884,6,closed,11,2020-08-24,2022-04-20,2023-11-01,2023-01-10,2021-02-19
1082,510261,771,14,110,204,9,open,1,2022-02-26,2022-03-01,2023-11-04,2022-08-18,2023-07-11
1083,510288,406,20,118,728,6,cancelled,2,2021-05-06,,,2023-09-30,2022-10-23
1084,510305,221,168,173,534,10,shipped,10,2021-04-26,2023-08-15,2023-07-28,2022-04-07,2023-04-15
1085,510266,711,119,177,383,6,closed,11,2020-03-21,2021-08-10,2023-09-05,2023-09-26,2021-01-07
1086,510290,310,192,163,258,6,closed,5,2021-11-01,2022-05-19,2021-12-30,2023-09-14,2022-11-14
1087,510285,300,17,140,421,2,closed,12,2021-12-28,2022-12-18,2023-10-27,2022-03-15,2023-05-25
1088,510262,913,67,202,256,7,shipped,4,2023-12-01,2023-12-24,2023-12-10,2023-12-17,2023-12-05
1089,510296,791,187,131,566,10,shipped,1,2020-03-04,2023-11-28,2022-08-04,2022-03-26,2022-11-07
1090,510259,318,22,195,506,9,cancelled,11,2019-01-24,,,2020-09-27,2022-01-30
1091,510304,310,13,200,366,6,closed,8,2021-09-28,2023-02-03,2023-09-13,2022-07-18,2023-04-01
1092,510306,587,154,213,708,1,open,6,2019-02-09,2023-05-08,2023-09-24,2023-06-14,2023-11-15
1093,510280,435,132,106,625,8,open,2,2019-09-29,2020-01-31,2022-09-29,2022-11-18,2023-08-29
1094,510279,987,91,111,687,2,cancelled,10,2022-06-30,,,2023-07-29,2022-07-26
1095,510282,578,120,127,497,9,open,6,2021-05-06,2023-12-18,2022-07-12,2023-12-11,2023-02-27
1096,510293,555,132,193,337,6,cancelled,1,2019-01-11,,,2022-01-09,2019-11-24
1097,510286,346,142,200,454,1,shipped,2,2020-06-12,2022-04-23,2023-11-25,2021-02-17,2022-03-13
1098,510265,836,85,110,611,4,closed,9,2023-04-06,2023-07-26,2023-04-26,2023-12-05,2023-10-09
1099,510306,986,100,104,595,9,shipped,11,2022-12-12,2023-05-05,2023-05-13,2023-06-21,2022-12-25
1100,510266,251,17,171,492,5,shipped,7,2022-02-05,2022-02-10,2022-06-18,2022-06-01,2022-05-09
1101,510292,794,33,123,257,7,cancelled,5,2023-11-15,,,2023-12-09,2023-12-27
1102,510305,396,120,164,261,10,closed,2,2023-11-10,2023-11-29,2023-11-18,2023-11-11,2023-12-03
1103,510294,896,58,101,315,5,closed,10,2021-07-24,2023-12-21,2022-10-20,2022-12-12,2022-01-25
1104,510301,619,195,136,646,2,closed,12,2022-09-27,2023-01-11,2023-10-13,2022-10-30,2023-01-17
1105,510283,609,159,215,470,3,closed,12,2020-03-15,2022-02-01,2021-11-20,2021-01-13,2023-12-21
1106,510297,377,163,152,412,10,closed,12,2020-11-13,2021-03-23,2021-12-23,2023-07-10,2020-11-28
1107,510262,907,192,174,319,4,shipped,11,2019-09-16,2022-10-05,2019-11-14,2021-04-25,2019-09-20
1108,510258,894,128,212,405,9,closed,3,2020-02-06,2022-12-12,2023-03-16,2023-12-14,2021-05-28
1109,510303,602,169,178,233,3,closed,2,2020-03-22,2023-03-10,2020-09-27,2021-10-24,2021-10-28
1110,510282,799,56,126,814,4,cancelled,11,2022-09-15,,,2023-06-22,2022-09-28
1111,510289,723,74,166,877,6,shipped,10,2022-01-14,2023-04-12,2022-11-23,2023-05-06,2022-01-23
1112,510286,873,25,196,224,3,cancelled,11,2021-06-17,,,2023-11-13,2022-05-31
1113,510270,823,62,106,542,5,closed,5,2020-02-09,2023-03-12,2023-11-04,2021-01-10,2021-06-24
1114,510266,371,14,139,560,5,closed,1,2023-09-03,2023-11-06,2023-12-06,2023-12-02,2023-09-23
1115,510285,913,46,103,710,3,open,6,2020-10-28,2023-09-07,2021-02-21,2023-09-12,2023-02-28
1116,510277,254,154,147,896,7,closed,3,2020-09-06,2023-07-22,2021-01-19,2022-12-31,2022-07-08
1117,510263,486,68,153,290,2,cancelled,4,2023-03-29,,,2023-06-29,2023-08-13
1118,510260,867,134,174,664,4,closed,3,2019-07-22,2021-12-26,2021-07-01,2020-11-29,2023-08-17
1119,510294,663,54,179,503,5,open,5,2022-07-15,2023-02-22,2023-06-10,2022-10-06,2023-12-14
1120,510281,817,98,125,879,4,open,8,2020-12-13,2022-11-30,2021-09-09,2023-09-04,2022-08-31
1121,510289,265,103,131,266,2,closed,12,2020-01-19,2021-06-25,2021-05-22,2023-06-14,2021-12-29
1122,510299,713,129,218,450,5,cancelled,10,2020-12-26,,,2021-07-31,2023-05-19
1123,510292,533,22,220,770,9,closed,12,2023-05-23,2023-12-24,2023-09-17,2023-06-12,2023-07-29
1124,510264,323,110,134,287,9,cancelled,2,2022-10-10,,,2023-11-03,2023-03-21
1125,510281,835,118,159,663,10,cancelled,10,2023-10-05,,,2023-11-16,2023-11-26
1126,510291,255,79,103,640,9,shipped,7,2020-05-23,2020-10-24,2022-09-05,2022-03-01,2022-09-12
1127,510287,670,1,177,875,9,shipped,9,2021-12-05,2023-10-24,2022-05-30,2023-04-24,2023-10-09
1128,510264,512,110,120,361,6,cancelled,2,2023-07-19,,,2023-07-25,2023-12-20
1129,510294,810,125,177,435,1,cancelled,8,2023-08-06,,,2023-10-08,2023-12-04
1130,510296,522,157,114,342,7,shipped,12,2023-05-18,2023-10-20,2023-06-23,2023-08-31,2023-10-28
1131,510302,706,139,160,363,9,open,10,2021-10-20,2023-02-23,2023-10-03,2022-10-14,2023-04-24
1132,510306,835,120,124,660,5,cancelled,8,2023-04-07,,,2023-11-18,2023-11-24
1133,510287,555,62,179,695,9,shipped,11,2023-02-16,2023-10-04,2023-08-07,2023-05-10,2023-10-17
1134,510274,723,183,111,814,7,closed,8,2023-03-09,2023-11-18,2023-11-14,2023-09-22,2023-05-02
1135,510260,646,178,133,502,10,open,8,2021-01-23,2021-08-30,2023-07-05,2021-03-29,2021-06-14
1136,510300,435,88,169,544,3,shipped,3,2019-11-21,2022-02-21,2022-01-19,2022-03-06,2022-12-11
1137,510299,983,156,176,269,5,closed,7,2021-07-18,2021-11-28,2022-05-30,2023-12-24,2023-02-20
1138,510256,543,87,121,560,9,cancelled,6,2022-12-02,,,2023-03-04,2023-04-03
1139,510303,639,177,102,636,1,open,5,2022-08-02,2023-06-19,2023-07-04,2022-10-23,2023-06-29
1140,510293,817,89,145,329,4,cancelled,1,2020-03-20,,,2023-02-06,2020-08-06
1141,510297,886,152,108,690,4,cancelled,7,2021-12-03,,,2023-07-30,2022-10-13
1142,510275,572,18,166,586,7,closed,10,2019-01-13,2019-03-10,2020-08-03,2021-02-15,2020-05-12
1143,510295,867,105,111,598,4,shipped,12,2020-05-27,2022-08-26,2022-11-10,2022-08-09,2020-06-14
1144,510259,260,29,194,750,3,shipped,9,2020-09-19,2023-11-08,2022-04-04,2021-07-19,2021-11-22
1145,510280,435,177,205,899,2,shipped,10,2020-12-07,2022-07-26,2021-11-25,2023-03-13,2021-08-17
1146,510306,644,21,193,781,5,open,5,2019-04-08,2020-10-15,2021-03-16,2020-09-13,2023-07-23
1147,510295,507,121,147,325,6,open,5,2021-08-17,2022-03-16,2023-06-06,2023-11-29,2022-10-21
1148,510295,370,47,123,606,3,cancelled,4,2021-11-17,,,2023-12-10,2023-07-19
1149,510281,260,14,143,369,3,shipped,1,2019-11-22,2021-12-02,2022-09-29,2023-12-25,2020-06-22
1150,510263,503,180,170,853,8,closed,11,2023-01-24,2023-11-03,2023-03-05,2023-04-14,2023-10-18
1151,510286,521,20,146,554,3,shipped,10,2020-04-18,2021-04-13,2020-12-19,2020-05-09,2021-10-18
1152,510278,353,154,126,282,4,cancelled,10,2019-12-23,,,2022-11-27,2023-10-25
1153,510258,340,191,154,503,5,shipped,6,2022-11-09,2023-05-01,2023-08-19,2023-04-04,2023-10-25
1154,510299,432,190,155,556,3,shipped,2,2022-06-01,2022-08-08,2023-07-12,2022-12-27,2023-06-07
1155,510286,229,5,100,207,4,closed,7,2019-08-16,2023-11-15,2020-04-18,2022-02-05,2021-12-09
1156,510276,520,34,100,266,9,closed,9,2021-11-10,2022-06-26,2023-05-31,2022-04-10,2022-05-27
1157,510272,507,68,122,241,6,cancelled,6,2021-09-23,,,2021-10-16,2023-12-08
1158,510294,439,175,147,612,4,cancelled,6,2023-08-10,,,2023-10-22,2023-12-06
1159,510295,454,99,205,507,6,closed,3,2019-12-09,2023-12-02,2023-05-15,2023-06-26,2022-08-04
1160,510287,557,124,213,375,4,shipped,12,2022-05-26,2023-06-17,2022-08-24,2022-08-07,2023-07-04
1161,510297,660,139,200,727,2,cancelled,2,2019-09-08,,,2020-01-03,2021-09-10
1162,510299,260,141,139,684,8,closed,9,2021-06-02,2022-06-11,2023-01-15,2022-12-03,2023-09-22
1163,510261,673,121,144,770,7,shipped,4,2023-12-27,2023-12-27,2023-12-27,2023-12-27,2023-12-29
1164,510302,991,139,101,383,6,closed,2,2020-07-07,2023-05-23,2020-10-27,2021-12-09,2022-07-14
1165,510263,320,126,115,810,7,cancelled,6,2023-09-17,,,2023-10-20,2023-10-26
1166,510268,861,18,180,351,5,shipped,5,2023-03-16,2023-08-17,2023-04-24,2023-11-20,2023-03-31
1167,510273,411,37,136,266,1,cancelled,6,2019-07-09,,,2021-07-12,2019-12-21
1168,510294,973,92,200,779,8,shipped,3,2022-08-25,2023-09-12,2023-07-20,2023-03-13,2023-02-22
1169,510262,325,89,219,693,9,closed,3,2021-04-27,2022-03-12,2022-01-17,2023-09-01,2023-04-03
1170,510262,572,127,179,430,5,cancelled,4,2019-09-07,,,2022-05-23,2020-01-31
1171,510303,903,85,136,309,8,closed,6,2022-04-18,2022-07-07,2022-08-08,2022-06-17,2022-06-20
1172,510267,520,82,107,396,4,shipped,3,2020-05-13,2020-07-08,2020-05-26,2021-03-14,2023-12-07
1173,510294,761,157,175,617,5,closed,12,2022-07-05,2023-01-30,2023-03-04,2023-02-13,2023-12-21
1174,510301,266,99,121,736,4,closed,6,2022-06-09,2022-10-21,2023-12-11,2023-05-01,2023-07-06
1175,510306,364,179,204,785,7,shipped,10,2022-12-10,2023-10-15,2023-03-09,2022-12-28,2023-06-19
1176,510287,549,13,195,206,6,open,2,2019-01-14,2021-11-17,2019-03-09,2019-07-07,2020-10-30
1177,510306,835,120,139,862,2,cancelled,8,2023-06-03,,,2023-08-09,2023-11-25
1178,510292,464,194,111,833,8,open,12,2019-03-11,2022-05-23,2021-04-16,2022-04-14,2022-06-14
1179,510292,434,96,121,475,10,closed,3,2023-04-18,2023-05-15,2023-11-20,2023-08-27,2023-08-22
1180,510282,883,36,196,420,5,closed,11,2019-11-29,2021-09-26,2020-03-14,2020-03-05,2019-12-26
1181,510276,635,43,135,280,6,closed,4,2022-12-18,2023-01-18,2023-09-06,2023-04-19,2023-07-04
1182,510294,952,173,185,856,5,shipped,7,2019-03-17,2022-07-05,2022-08-04,2022-06-16,2021-08-18
1183,510306,394,151,136,796,9,shipped,1,2022-12-02,2023-09-20,2023-07-24,2023-08-20,2023-04-28
1184,510302,715,92,128,605,2,open,3,2021-04-16,2023-05-03,2022-05-14,2023-05-14,2023-01-31
1185,510295,602,76,161,220,8,open,6,2021-12-23,2023-04-19,2022-08-20,2022-08-04,2023-04-01
1186,510258,558,183,159,879,7,cancelled,7,2022-09-05,,,2023-12-21,2023-01-06
1187,510286,376,108,162,581,6,shipped,9,2020-01-17,2022-01-12,2022-11-12,2021-01-11,2022-09-13
1188,510291,242,79,107,202,4,closed,9,2023-01-11,2023-03-16,2023-11-08,2023-07-06,2023-02-20
1189,510292,268,87,133,232,1,shipped,11,2020-08-07,2022-04-19,2022-11-09,2022-11-03,2022-02-05
1190,510292,279,73,132,652,3,shipped,10,2021-04-12,2023-04-07,2021-08-16,2021-06-17,2021-11-13
1191,510280,274,135,141,512,6,closed,4,2019-09-02,2023-12-26,2021-02-18,2022-11-05,2021-03-17
1192,510282,769,33,160,874,7,open,4,2021-09-12,2023-02-22,2023-09-01,2023-03-13,2022-07-13
1193,510285,989,40,176,545,7,shipped,2,2023-10-28,2023-12-06,2023-10-28,2023-10-31,2023-12-10
1194,510268,271,63,139,391,7,closed,4,2019-12-18,2023-07-15,2023-06-08,2023-05-17,2021-07-15
1195,510293,254,95,200,324,9,cancelled,9,2021-11-03,,,2022-12-12,2021-11-21
1196,510275,692,155,181,333,8,shipped,2,2023-02-24,2023-10-07,2023-11-02,2023-02-28,2023-05-04
1197,510256,985,59,147,463,2,closed,3,2021-09-19,2023-03-26,2022-05-22,2022-10-25,2022-10-16
1198,510266,985,138,174,710,8,closed,11,2022-07-28,2022-09-05,2022-10-02,2023-05-23,2022-12-29
1199,510273,411,101,207,632,8,cancelled,7,2021-07-05,,,2022-05-08,2021-08-30
1200,510283,791,198,123,642,8,shipped,2,2023-11-10,2023-11-14,2023-12-22,2023-12-27,2023-12-20
1201,510263,810,51,103,737,3,open,11,2023-04-15,2023-09-22,2023-09-27,2023-05-18,2023-06-13
1202,510277,924,50,196,379,4,cancelled,2,2020-11-13,,,2021-10-08,2022-11-18
1203,510263,521,194,107,401,8,closed,1,2019-06-28,2020-05-29,2022-03-12,2023-02-21,2019-10-16
1204,510275,844,33,127,205,10,shipped,8,2021-05-21,2022-06-01,2022-09-12,2022-05-19,2022-12-04
1205,510289,573,46,135,828,10,cancelled,1,2022-02-28,,,2022-09-25,2022-12-16
1206,510262,774,32,160,600,8,closed,3,2023-10-11,2023-10-17,2023-11-06,2023-12-19,2023-11-09
1207,510257,474,85,183,356,4,cancelled,11,2019-06-16,,,2022-04-06,2019-11-14
1208,510256,508,53,117,712,5,shipped,12,2019-03-29,2019-09-22,2020-04-22,2022-01-08,2021-08-03
1209,510277,550,28,203,371,3,open,6,2021-08-05,2023-11-07,2022-05-07,2021-11-26,2023-03-16
1210,510294,991,158,138,258,8,cancelled,1,2023-12-04,,,2023-12-08,2023-12-10
1211,510275,769,189,119,502,3,closed,4,2022-11-03,2023-08-30,2023-04-03,2023-01-14,2022-12-21
