po_id,po_number,buyer_id,reciept_date,item_id,warehouse_id,qty_ordered,qty_received,rating
2638,23989,886,2023-10-07,155,704,291,290,3
2639,27907,844,2023-02-21,153,525,307,305,2
2640,15635,617,2022-03-24,174,587,320,320,5
2641,69324,879,2021-01-31,220,450,307,307,5
2642,95362,715,2020-06-01,174,750,237,233,1
2643,41259,700,2021-07-09,141,719,138,134,3
2644,35492,502,2020-07-25,153,843,295,293,3
2645,75761,687,2023-06-01,167,828,392,391,2
2646,53714,654,2021-07-09,187,291,263,259,4
2647,47094,931,2021-01-29,216,571,289,287,2
2648,62771,600,2019-08-10,173,700,315,313,4
2649,48413,269,2023-09-09,147,265,285,282,4
2650,76187,703,2019-09-16,113,288,361,361,3
2651,19168,973,2023-09-16,112,365,161,160,5
2652,73230,976,2022-05-15,129,883,81,78,5
2653,10977,835,2022-11-01,178,331,392,389,2
2654,18609,772,2022-06-04,142,518,82,78,3
2655,48802,807,2023-08-05,175,659,395,392,1
2656,30963,985,2021-02-03,214,731,226,225,4
2657,37982,895,2018-09-20,142,288,273,271,3
2658,39183,637,2021-03-14,160,904,64,63,2
2659,40308,431,2023-05-15,142,964,109,109,4
2660,55037,855,2019-05-31,191,588,250,249,4
2661,83187,351,2023-02-19,107,865,172,172,2
2662,84013,826,2019-05-23,124,276,79,76,5
2663,11558,261,2019-04-18,209,881,423,423,4
2664,59767,409,2020-12-01,152,543,58,58,2
2665,60743,501,2022-03-28,163,596,363,361,5
2666,88023,632,2021-08-07,199,582,80,78,5
2667,96040,252,2021-04-30,168,323,408,406,2
2668,75996,500,2018-01-25,174,865,194,194,5
2669,77794,474,2018-11-06,144,359,146,146,4
2670,32998,810,2020-12-16,203,537,298,294,3
2671,61349,861,2020-02-15,137,364,304,300,2
2672,73387,229,2022-02-27,192,976,296,294,3
2673,98923,609,2022-08-18,182,343,343,339,3
2674,34893,975,2018-03-17,219,287,277,276,1
2675,86590,486,2019-01-28,124,288,91,89,5
2676,89448,740,2022-09-05,153,630,374,373,4
2677,29820,371,2018-04-01,114,703,402,401,1
2678,77545,251,2023-11-30,181,831,292,289,1
2679,31785,586,2022-12-17,121,340,219,215,2
2680,79182,620,2020-03-02,209,671,70,68,2
2681,45722,787,2020-06-19,175,905,212,208,5
2682,99671,750,2020-07-25,154,881,237,235,4
2683,59237,906,2023-02-10,150,712,83,82,4
2684,78869,905,2020-08-04,106,635,77,76,3
2685,12976,383,2023-02-23,163,767,88,87,1
2686,62569,293,2019-08-17,110,666,308,304,5
2687,38522,226,2020-12-08,167,865,232,228,1
2688,79889,456,2018-02-05,212,447,55,52,3
2689,19316,858,2021-03-11,181,430,331,328,5
2690,93333,558,2019-01-01,208,969,345,343,2
2691,60764,660,2021-08-05,125,263,127,123,4
2692,99878,596,2021-03-06,129,430,363,359,2
2693,65667,778,2020-02-03,211,327,423,421,3
2694,24171,779,2022-12-14,152,294,221,217,4
2695,51785,778,2022-05-19,154,482,355,351,4
2696,81932,883,2023-05-29,102,358,79,77,1
2697,81517,931,2018-05-07,175,356,151,149,5
2698,99897,275,2019-04-23,122,452,131,130,3
2699,19828,982,2021-01-22,135,707,244,241,1
2700,40862,255,2023-06-22,144,778,199,198,1
2701,36686,260,2022-03-05,212,263,246,242,5
2702,16666,346,2020-10-04,190,781,325,325,4
2703,82109,299,2018-04-16,125,572,324,324,1
2704,73309,791,2019-01-15,105,351,144,143,2
2705,26891,937,2023-07-13,196,326,349,348,3
2706,20569,637,2020-08-27,203,318,367,366,2
2707,99344,409,2023-08-17,125,207,432,431,5
2708,75538,894,2018-10-08,131,524,298,294,3
2709,90811,307,2018-04-13,184,733,244,241,3
2710,18451,664,2021-06-23,195,736,427,425,5
2711,76808,573,2019-07-26,111,696,393,391,3
2712,83024,431,2021-03-03,214,669,245,245,3
2713,90772,368,2020-09-04,218,259,301,297,1
2714,36268,474,2019-01-16,124,726,99,99,5
2715,18111,664,2023-05-12,112,895,449,446,1
2716,90609,362,2022-01-03,111,412,275,274,4
2717,24208,986,2022-01-20,188,646,375,372,4
2718,45708,835,2020-03-02,146,725,57,54,2
2719,59200,828,2023-11-24,169,489,153,151,3
2720,42312,639,2019-06-03,167,525,130,126,2
2721,57922,855,2023-06-01,135,923,347,343,5
2722,92634,787,2022-11-12,156,530,93,93,5
2723,86369,740,2021-07-24,110,543,255,251,5
2724,62608,466,2018-08-09,142,246,140,139,5
2725,74640,325,2019-11-09,208,595,273,271,2
2726,88598,291,2019-05-03,124,775,256,254,1
2727,78899,498,2019-08-12,205,319,448,445,4
2728,89541,543,2021-04-27,160,692,236,232,2
2729,76840,426,2022-12-09,146,828,127,126,4
2730,33594,810,2023-07-12,214,571,249,245,2
2731,22720,782,2018-04-12,106,716,260,257,5
2732,85012,411,2021-03-06,160,990,305,302,2
2733,53335,266,2022-06-30,212,323,165,161,3
2734,94712,687,2018-08-17,142,877,267,265,2
2735,36463,641,2019-12-13,128,669,381,379,2
2736,57100,670,2019-01-24,150,430,370,370,1
2737,82586,371,2021-03-27,112,344,193,190,5
2738,79910,215,2023-08-23,211,881,244,243,1
2739,61452,274,2018-06-08,113,730,123,123,1
2740,84290,407,2021-01-24,220,400,391,389,2
2741,19276,298,2022-10-14,134,773,76,72,4
2742,59288,409,2018-05-12,187,265,412,408,2
2743,99944,501,2022-07-18,177,928,206,205,1
2744,56951,991,2023-11-12,110,203,136,134,5
2745,87215,920,2018-03-27,220,402,249,249,2
2746,56512,867,2022-11-28,130,316,155,151,5
2747,66540,687,2023-09-09,186,831,341,340,5
2748,23491,429,2023-07-02,217,305,269,269,3
2749,31301,291,2021-08-17,173,969,426,424,1
2750,54214,983,2022-07-14,215,269,271,269,2
2751,40607,991,2018-05-20,122,344,343,340,3
2752,99817,983,2021-04-24,103,895,157,155,4
2753,46265,987,2023-07-19,122,838,325,325,3
2754,14144,334,2021-08-22,205,666,287,285,2
2755,41259,986,2022-07-31,194,479,369,365,2
2756,83274,488,2022-12-15,152,329,99,95,1
2757,41756,275,2019-12-30,188,787,143,141,5
2758,28209,861,2021-12-02,101,853,427,427,1
2759,86377,310,2020-07-10,131,741,375,372,4
2760,52446,255,2018-08-07,179,684,275,274,5
2761,58410,772,2023-02-07,170,676,137,137,1
2762,47690,221,2018-01-18,151,219,234,232,2
2763,27138,548,2019-09-09,192,434,387,384,3
2764,97218,409,2020-12-03,215,224,75,75,1
2765,65294,907,2022-11-16,108,993,66,65,1
2766,35704,437,2021-06-15,101,489,104,104,3
2767,45738,617,2022-06-04,209,946,352,348,5
2768,24846,952,2019-08-09,217,923,87,87,3
2769,86089,673,2021-01-27,138,526,397,397,4
2770,33280,512,2021-01-02,205,386,370,368,2
2771,71169,612,2020-03-12,185,530,386,385,2
2772,64838,810,2022-11-28,213,484,390,388,1
2773,29240,942,2020-01-05,160,316,391,390,5
2774,75008,269,2020-08-14,114,378,269,269,4
2775,66752,550,2022-05-30,211,907,133,129,2
2776,58108,631,2022-10-15,159,332,236,234,4
2777,18272,534,2019-09-09,202,412,120,116,5
2778,40449,213,2021-09-30,173,332,158,158,4
2779,24381,373,2020-05-21,185,587,331,330,5
2780,81918,672,2023-09-04,149,234,174,172,5
2781,18391,986,2020-12-13,119,618,437,433,4
2782,20828,261,2021-10-21,175,889,182,178,5
2783,93288,632,2023-06-16,104,591,225,221,5
2784,17378,591,2018-07-11,190,604,114,111,3
2785,45612,664,2023-02-22,164,848,334,330,1
2786,57745,894,2018-01-23,170,682,386,386,4
2787,35982,545,2020-12-14,153,246,112,108,1
2788,18267,371,2021-05-07,196,391,414,410,1
2789,25577,268,2022-02-21,103,712,304,304,1
2790,48012,750,2022-01-22,128,672,347,344,5
2791,58153,740,2020-03-28,162,599,334,332,2
2792,21437,260,2021-11-13,140,277,349,347,3
2793,63017,533,2023-05-21,181,344,395,394,4
2794,59011,346,2020-06-27,136,814,221,220,2
2795,93073,797,2020-09-23,104,265,319,319,4
2796,68985,544,2020-08-12,188,530,204,200,5
2797,50124,852,2020-07-08,198,834,416,415,4
2798,39248,845,2018-07-08,207,434,438,437,4
2799,30249,502,2019-04-15,139,727,88,87,3
2800,11464,836,2019-02-23,103,928,409,406,3
2801,34473,617,2019-08-23,206,727,308,307,4
2802,69200,609,2022-08-26,208,704,52,48,4
2803,84247,861,2019-11-28,188,831,79,78,1
2804,93638,848,2023-04-16,196,904,329,328,4
2805,64595,954,2019-06-17,163,829,388,385,2
2806,57653,705,2023-07-06,202,964,104,100,3
2807,28458,502,2020-11-23,126,295,331,327,3
2808,75844,953,2023-09-30,214,624,134,134,1
2809,17578,500,2021-01-07,111,395,390,388,4
2810,80644,371,2020-11-05,163,572,81,77,5
2811,10076,985,2023-10-11,159,927,331,331,5
2812,88327,551,2022-04-18,152,475,185,182,1
2813,14687,642,2018-09-28,168,756,392,391,5
2814,79917,654,2018-05-25,190,277,119,116,4
2815,14404,522,2018-10-15,110,370,312,312,3
2816,57540,873,2020-11-02,132,899,176,172,3
2817,40162,983,2021-04-06,199,682,123,123,1
2818,71306,596,2021-06-12,200,233,324,322,3
2819,65601,672,2019-01-19,115,662,127,127,3
2820,51729,406,2021-08-02,135,927,446,445,3
2821,77994,260,2019-03-02,111,905,242,242,2
2822,63538,262,2020-08-12,162,916,351,348,1
2823,39249,431,2019-08-31,205,460,215,213,3
2824,36819,707,2023-07-31,137,736,169,169,1
2825,90216,621,2019-01-03,203,916,448,446,4
2826,58115,861,2019-08-11,134,447,310,307,3
2827,29051,978,2021-02-09,135,894,430,427,3
2828,92130,939,2020-04-19,208,604,214,211,2
2829,91345,718,2021-05-20,104,659,295,292,4
2830,88940,497,2020-09-29,203,543,135,135,5
2831,61015,782,2023-02-07,130,356,403,401,3
2832,91490,614,2022-11-28,132,447,114,110,2
2833,69128,456,2021-08-11,171,344,282,282,2
2834,61955,814,2020-02-13,171,594,158,157,5
2835,43102,861,2022-10-19,124,485,195,192,4
2836,16459,373,2018-12-05,201,940,396,393,5
2837,51659,778,2020-01-27,125,208,261,259,4
2838,56079,907,2023-09-11,196,604,116,112,2
2839,86332,497,2019-11-22,150,927,271,269,4
2840,52987,880,2022-07-11,214,881,304,302,3
2841,73978,953,2019-07-31,103,371,138,134,3
2842,85504,310,2020-09-25,200,834,92,88,4
2843,95357,240,2022-06-02,165,714,274,273,1
2844,29205,681,2023-07-01,125,533,103,102,3
2845,57012,300,2022-12-22,138,530,358,355,5
2846,34663,501,2023-06-28,162,853,208,206,2
2847,43152,900,2022-10-28,131,955,51,50,4
2848,74383,474,2020-04-29,193,588,367,365,5
2849,86403,215,2023-03-28,157,215,335,331,2
2850,46122,598,2020-02-19,174,594,166,165,2
2851,52820,771,2020-03-24,146,602,254,253,3
2852,34610,432,2019-03-15,135,891,277,273,2
2853,58773,845,2022-10-01,173,931,212,210,5
2854,99160,426,2018-09-03,138,488,243,242,3
2855,19173,503,2022-09-16,169,410,399,395,5
2856,59941,470,2021-08-01,171,679,147,147,4
2857,70573,672,2021-07-19,192,744,435,434,2
2858,40708,886,2020-04-11,165,346,145,145,2
2859,53367,753,2022-04-06,205,340,175,173,2
2860,37860,750,2020-06-08,172,525,91,90,5
2861,25479,371,2022-06-18,215,534,414,412,4
2862,66934,883,2021-06-28,145,595,439,438,1
2863,94720,233,2020-11-25,144,927,123,123,1
2864,86755,429,2022-03-28,215,356,211,207,4
2865,27907,835,2019-09-10,114,400,358,354,2
2866,63631,210,2021-08-27,138,390,376,372,5
2867,50250,906,2020-05-12,203,950,446,445,4
2868,16369,265,2018-08-25,204,834,428,424,4
2869,66385,503,2023-02-28,170,892,322,319,3
2870,40442,594,2020-11-07,183,269,365,362,3
2871,72372,600,2021-09-15,131,690,219,219,3
2872,43261,846,2020-01-22,142,485,142,139,4
2873,82651,806,2021-02-22,200,828,238,236,2
2874,69322,291,2020-08-09,158,944,70,68,3
2875,31112,901,2019-02-01,139,834,327,323,5
2876,14146,650,2020-04-23,129,618,204,204,4
2877,53957,854,2023-12-05,113,544,101,98,4
2878,22570,409,2020-06-27,110,931,157,153,1
2879,54887,884,2020-06-01,122,582,343,342,3
2880,24761,233,2021-02-17,199,316,135,135,4
2881,45544,320,2018-01-25,161,316,413,410,3
2882,54750,543,2018-07-26,186,375,361,357,3
2883,49756,498,2018-01-08,155,927,65,63,4
2884,61870,760,2018-12-22,200,583,396,392,2
2885,91266,749,2019-01-25,191,210,50,46,3
2886,35383,409,2021-05-09,216,350,155,153,2
2887,35293,896,2021-07-27,123,211,63,61,4
2888,10674,496,2021-08-25,120,558,137,135,4
2889,23981,612,2022-03-11,216,692,392,389,5
2890,58553,922,2019-12-28,183,982,143,139,2
2891,92684,481,2020-04-21,114,449,148,145,3
2892,40254,711,2020-06-02,168,288,300,297,4
2893,15509,532,2019-07-31,206,879,215,211,4
2894,15528,591,2023-03-31,181,583,106,102,2
2895,27050,586,2023-06-13,207,635,284,284,4
2896,46717,543,2021-05-07,116,689,435,435,4
2897,35253,772,2018-10-07,162,525,52,51,5
2898,93518,763,2022-06-30,123,264,106,105,4
2899,85441,470,2023-01-12,160,571,422,422,1
2900,91739,835,2019-12-18,216,370,344,343,2
2901,89347,523,2019-03-04,109,233,277,276,1
2902,57640,434,2021-05-27,170,963,321,320,2
2903,73169,548,2021-08-24,110,707,370,370,4
2904,42571,844,2023-12-15,146,232,172,172,4
2905,98505,474,2018-08-26,108,605,369,367,5
2906,28792,628,2018-10-30,183,358,68,66,3
2907,81674,637,2021-02-25,136,343,340,339,4
2908,23818,637,2018-04-19,103,683,248,244,2
2909,52241,390,2023-05-10,210,316,147,144,5
2910,68994,295,2018-02-26,100,606,119,118,3
2911,34514,723,2020-08-26,201,894,82,78,5
2912,90516,426,2022-06-05,170,591,264,261,1
2913,47257,254,2023-06-12,122,412,255,253,2
2914,19628,892,2019-01-08,185,525,176,172,3
2915,52659,930,2018-05-31,143,529,422,421,2
2916,32742,836,2020-08-07,111,814,321,321,1
2917,22848,986,2021-05-14,183,792,310,307,1
2918,32025,753,2023-09-03,131,654,412,412,2
2919,45717,985,2018-06-19,156,750,372,368,1
2920,52727,345,2019-11-28,118,762,156,154,4
2921,73450,814,2018-03-10,140,332,295,292,2
2922,18784,500,2022-03-14,193,249,75,71,2
2923,14995,275,2020-06-27,110,359,176,172,4
2924,51474,637,2019-03-12,183,711,380,377,4
2925,82626,654,2018-09-25,220,647,237,237,1
2926,69478,787,2022-07-25,117,455,407,403,3
2927,52736,600,2018-09-04,157,916,363,362,5
2928,35738,826,2021-10-14,125,667,100,98,2
2929,16885,436,2023-04-04,104,769,261,259,3
2930,18761,905,2021-04-27,118,830,426,425,1
2931,84918,486,2019-06-12,187,375,211,210,5
2932,93138,586,2018-07-26,161,318,386,384,3
2933,72513,551,2020-08-31,175,778,184,184,1
2934,48219,206,2021-11-23,163,997,422,421,2
2935,87970,353,2018-11-17,111,588,290,289,4
2936,73347,913,2019-05-28,123,932,275,271,3
2937,91739,690,2020-06-16,201,588,433,432,2
2938,63966,320,2019-12-08,145,568,212,208,4
2939,75677,486,2019-09-12,177,282,276,272,4
2940,38033,383,2021-06-24,179,543,284,282,2
2941,85829,761,2018-10-22,160,348,385,382,2
2942,20968,729,2020-07-07,194,834,401,397,3
2943,55940,683,2019-08-14,167,487,355,355,1
2944,12840,867,2022-03-26,165,358,324,320,2
2945,77415,743,2020-06-06,105,931,436,435,2
2946,62140,880,2019-07-23,122,725,277,274,1
2947,26848,854,2018-03-17,179,495,50,47,5
2948,46907,817,2021-01-17,186,950,105,104,4
2949,64574,900,2022-05-12,198,628,414,410,1
2950,26910,550,2023-12-18,108,886,269,269,4
2951,60708,390,2022-08-12,185,814,338,335,5
2952,75330,910,2021-01-27,111,665,313,312,5
2953,60872,501,2019-07-13,220,323,325,323,1
2954,74699,599,2022-08-01,117,410,381,379,4
2955,86392,907,2018-12-24,179,479,75,71,4
2956,17476,591,2021-01-10,192,405,224,224,1
2957,55312,913,2023-01-02,105,716,141,139,2
2958,10534,740,2023-09-20,217,712,79,76,1
2959,90990,869,2022-12-16,129,618,144,141,4
2960,78284,760,2019-04-06,145,707,414,410,2
2961,56553,274,2022-02-13,110,675,111,108,3
2962,14681,883,2022-10-21,159,783,79,79,1
2963,56478,602,2021-03-22,114,380,54,54,5
2964,98134,991,2020-07-03,153,447,91,88,2
2965,72296,252,2020-06-23,134,407,249,248,3
2966,36059,269,2023-07-09,202,207,274,273,3
2967,60548,621,2023-09-14,132,986,406,405,3
2968,23509,896,2018-04-23,194,232,234,231,5
2969,36578,573,2018-10-01,135,854,238,237,4
2970,29290,438,2018-06-24,208,599,274,273,1
2971,62321,406,2018-04-23,115,675,75,71,2
2972,96253,586,2021-05-30,147,671,357,353,5
2973,37969,844,2018-08-09,151,594,226,226,3
2974,33091,983,2023-01-07,213,844,131,130,1
2975,43812,356,2023-03-25,110,630,262,258,5
2976,15620,351,2022-07-18,194,756,331,329,2
2977,91565,282,2020-04-30,205,717,415,414,3
2978,27876,446,2021-05-11,214,402,159,155,4
2979,45141,320,2021-08-25,103,350,55,51,1
2980,27465,744,2019-01-12,166,712,430,426,3
2981,84613,395,2021-04-20,105,873,327,326,3
2982,71013,211,2019-02-11,110,853,180,176,4
2983,37779,741,2022-07-31,198,675,323,320,3
2984,82705,397,2021-08-05,215,491,86,82,2
2985,17125,543,2019-03-26,182,485,374,370,2
2986,90374,210,2018-05-27,198,276,188,188,4
2987,80708,219,2021-12-30,190,529,445,442,1
2988,78029,203,2023-08-02,150,255,122,120,3
2989,88900,520,2020-10-10,220,525,82,81,2
2990,29441,232,2020-01-29,138,333,91,87,2
2991,54048,203,2022-11-10,205,224,391,387,5
2992,57570,810,2022-08-06,135,331,429,429,2
2993,27128,972,2019-12-30,186,493,236,235,4
2994,69806,852,2021-10-24,154,777,345,341,4
2995,38955,594,2022-05-03,172,843,427,424,5
2996,33260,953,2022-10-25,173,894,422,419,4
2997,57241,861,2023-09-28,161,644,75,74,2
2998,32361,351,2023-08-24,144,700,104,104,1
2999,32605,573,2020-06-02,196,856,79,75,4
3000,69032,454,2020-01-13,100,417,226,223,3
3001,24169,396,2022-05-31,209,530,57,54,5
3002,67132,845,2018-11-15,142,669,187,186,4
3003,61133,558,2022-02-15,175,326,98,95,2
3004,37556,835,2023-03-07,216,805,74,74,4
3005,60564,991,2020-11-21,122,510,227,226,2
3006,77131,807,2021-07-29,111,773,443,442,1
3007,62449,503,2018-01-24,178,340,262,258,5
3008,36198,462,2023-03-30,191,865,57,57,2
3009,74215,513,2019-05-22,155,920,270,270,2
3010,74252,240,2018-08-08,100,853,305,302,5
3011,86171,346,2021-04-20,143,544,191,191,5
3012,80805,745,2021-01-20,172,223,171,168,3
3013,40381,987,2018-09-24,137,273,183,183,5
3014,42209,635,2022-04-17,216,587,309,305,1
3015,66008,396,2020-11-27,143,907,104,100,2
3016,46166,534,2021-11-13,116,405,95,93,1
3017,67456,835,2020-06-13,140,224,70,67,3
3018,69851,409,2018-09-04,212,730,188,184,4
3019,46256,215,2022-06-07,101,590,114,112,3
3020,96940,533,2022-05-16,157,371,81,79,4
3021,63852,982,2020-07-28,214,479,110,107,1
3022,94394,459,2018-11-26,189,577,249,245,2
3023,19062,927,2019-07-30,171,243,219,216,2
3024,18518,844,2020-03-30,108,382,390,390,5
3025,71589,407,2020-03-24,133,288,349,346,3
3026,92893,601,2023-04-11,132,254,136,135,4
3027,41256,271,2022-02-21,153,455,266,265,1
3028,98756,429,2020-09-24,181,568,179,178,4
3029,70600,745,2023-02-25,168,424,433,429,2
3030,16605,229,2019-01-03,173,911,230,227,4
3031,59229,602,2020-12-23,121,455,279,276,1
3032,55046,646,2020-03-07,201,221,400,396,2
3033,66541,767,2023-09-09,170,993,95,95,3
3034,27985,464,2023-03-30,123,326,436,433,3
3035,13887,503,2018-08-09,197,331,202,200,2
3036,29812,513,2018-01-31,116,573,304,304,5
3037,42197,782,2018-08-13,216,282,355,352,4
3038,10013,520,2020-03-01,190,584,133,132,2
3039,61055,586,2022-04-01,134,325,308,307,1
3040,17356,924,2023-01-31,206,494,133,131,3
3041,86487,316,2018-02-08,165,424,370,368,1
3042,81166,826,2019-07-17,201,792,437,436,4
3043,80602,437,2018-10-05,102,927,194,193,1
3044,37954,978,2023-05-07,124,582,419,418,5
3045,53845,498,2021-01-24,164,354,209,206,5
3046,63692,550,2019-08-17,123,484,225,222,3
3047,64411,858,2021-05-07,138,491,353,352,3
3048,72634,869,2021-09-25,111,356,427,423,4
3049,79225,400,2023-02-01,193,952,268,268,3
3050,62350,548,2018-10-09,179,733,291,289,2
3051,93925,493,2021-08-24,175,700,426,426,2
3052,92565,623,2019-05-04,169,588,410,410,1
3053,15543,810,2019-02-11,189,493,58,58,2
3054,94713,846,2022-09-21,188,514,140,139,4
3055,27368,353,2023-04-08,102,890,183,179,1
3056,35515,395,2022-04-09,161,378,308,307,2
3057,21310,623,2023-01-09,107,750,305,305,5
3058,78679,848,2022-01-07,193,277,343,340,1
3059,10678,439,2019-12-01,219,326,76,72,1
3060,34726,325,2021-03-11,143,255,313,309,3
3061,87546,468,2022-08-21,119,628,318,316,2
3062,30084,977,2022-01-27,155,739,273,272,4
3063,56588,883,2020-08-23,189,359,93,92,4
3064,57425,977,2019-01-22,107,570,61,59,2
3065,83170,991,2019-03-14,183,777,413,409,4
3066,28713,839,2021-03-27,164,224,389,385,3
3067,34762,826,2020-12-22,143,767,100,96,2
3068,62781,846,2022-08-14,165,312,283,280,5
3069,73455,670,2020-11-25,219,895,262,260,1
3070,89927,975,2019-06-14,113,647,389,387,5
3071,28360,768,2018-07-21,140,651,76,73,4
3072,88747,854,2023-06-08,172,633,77,75,3
3073,65259,272,2021-03-20,100,665,256,256,3
3074,19861,560,2019-11-17,137,325,200,200,3
3075,15951,274,2023-11-10,179,418,444,444,3
3076,67504,309,2019-08-31,171,932,258,254,2
3077,70858,497,2020-01-20,163,950,122,118,1
3078,56036,549,2022-07-05,193,944,379,376,5
3079,26913,673,2019-01-07,188,821,376,374,5
3080,57831,644,2020-07-15,101,937,412,411,5
3081,40000,497,2022-08-07,179,534,64,61,3
3082,47753,599,2020-04-24,115,415,435,431,2
3083,56010,318,2022-10-18,192,533,302,301,4
3084,53408,854,2018-02-19,199,386,423,420,4
3085,74003,346,2022-03-25,123,997,354,352,3
